ID1,ID,Extra,Date,Yesterday,Year,Start_Time,End_Time,Hatchery,Observer_Initials,ReleaseToday,Release Data,ReleaseYesterday,Cloud_Cover,Precip,Wind,Num_SeaLions,Num_HarborSeals,Num_HarborPorpoises,Num_KillerWhales,Num_SeaOtters,Num_River_Otters,Num_Mink,Num_Gulls,Num_Eagles,Num_Sea Birds,Num_PredatoryFish,Others,Uncertain,Species_MinMaxBest,Num_Skiff,Num_Pleasure,Num_CommercialFishing,Num_CruiseShipFerry,Whale_Behavior,Barrier,Num_MnHatchery,MnHatchery_MinMaxBest,Num_MnArea,MnArea_MinMaxBest,When_whales_noticed,Last_Time_Seen,Why_observation_ended,noticed during obs period,during obs period?,total time,Comments,Human_Activity,Entered_By,Tide_Direction,Tidal_Amplitude,Min_After_Change,Feed_in_the_area
1549,,,4/26/2013,,2013,14:30:00,14:45:00,Takatz,jt,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,4,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people feeding,emc,Not ENTERED,,,not noted
1584,,,4/26/2013,,2013,10:30:00,10:45:00,Takatz,aa/ja,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,12,0,0,0,0,0,,1,0,0,0,Breathing at surface & diving,Net Pens,1,,0,,10:40:00,10:45:00,Whales and Observer no longer in area,Yes,Yes,5,none. Whales no longer in area,2 people feeding,emc,Not ENTERED,,,herring
1550,,,4/27/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,15,0,12,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,working on net pens,emc,Not ENTERED,,,"salmon fry, herring"
1585,,,4/27/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,15,0,12,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 people working on nets,emc,Not ENTERED,,,"herring, chu, morts/fry, wild pink fry"
1551,,,4/28/2013,,2013,14:30:00,14:45:00,Takatz,jt,,,,Overcast,Rain,Windy,0,0,0,,0,0,0,20,2,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding,emc,Not ENTERED,,,not noted
1586,,,4/28/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Overcast,Snow,Windy,0,0,0,,0,1,0,12,0,12,0,0,0,,0,0,0,0,Breathing at surface & diving,Shoreline,0,,1,,7:00:00,11:00:00,Whales no longer in area,No,Yes,240,snow. Whales no longer in area,working on net pens,emc,,,,"herring, salmy fry, plankton"
1552,,,4/29/2013,,2013,14:30:00,14:45:00,Takatz,jt,,,,Sunny,None,Windy,0,0,0,,0,0,0,16,0,4,0,0,0,,0,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding,emc,Not ENTERED,,,not noted
1587,,,4/29/2013,,2013,10:30:00,10:45:00,Takatz,jt,,,,Sunny,None,Windy,0,0,0,,0,0,1,10,0,0,0,0,0,,0,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding,emc,Not ENTERED,,,not noted
1553,,,4/30/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,10,0,5,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on net pens,emc,Not ENTERED,,,same as am
1588,,,4/30/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Overcast,Snow,Breezy,0,0,0,,0,0,0,6,0,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on net pens,emc,Not ENTERED,,,"herring, salmon fry, plankton"
1554,,,5/1/2013,,2013,14:30:00,14:45:00,Takatz,ja,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,108,0,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 feeders,emc,Not ENTERED,,,not noted
1589,,,5/1/2013,,2013,10:30:00,10:45:00,Takatz,ja,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,35,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding,emc,Not ENTERED,,,not noted
1555,,,5/2/2013,,2013,10:30:00,10:45:00,Takatz,ja,,,,Sunny,None,No Wind,0,0,0,,0,0,0,24,0,0,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 feeders,emc,Not ENTERED,,,not noted
1590,,,5/2/2013,,2013,14:30:00,14:45:00,Takatz,ja/aa,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,12,0,6,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people feeding,emc,Not ENTERED,,,not noted
1556,,,5/3/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Overcast,None,Breezy,0,0,0,,0,0,0,12,1,12,0,0,0,,0,0,0,0,Breathing at surface & diving,"No Barrier, shoreline, tide rip",0,,1,,7:00:00,13:30:00,Whale no longer in area,No,Yes,390,not noted,2 feeding fish,emc,Not ENTERED,,,unknown
1591,,,5/3/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Overcast,None,No Wind,0,0,0,,0,0,0,15,0,10,0,0,0,,0,0,0,0,Breathing at surface & diving,"shoreline, tide rip",0,,1,,13:30:00,17:00:00,Observer no longer in area,No,Yes,,not noted. Observer no longer in area,2 working on net pens,emc,Not ENTERED,,,"salmon fry, etc not sure what the whale is eating"
1557,,,5/4/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Overcast,None,No Wind,0,0,0,,0,0,0,13,0,12,0,0,0,,0,0,0,0,Breathing at surface & diving,"shoreline, tide rip",3,,0,,14:40:00,20:00:00,Observer no longer in area,Yes,Yes,320,not noted. Observer no longer in area,2 people working on net pens,emc,Not ENTERED,,,same as am
1592,,,5/4/2013,,2013,10:30:00,,Takatz,bb,,,,Overcast,Fog,Breezy,0,0,0,,0,0,0,10,1,15,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,and rain,2 people working on net pens,emc,Not ENTERED,,,"salmon fry, herring, needlefish etc"
1558,,,5/5/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Partly Cloudy,Fog,No Wind,1,1,0,,0,0,0,10,1,12,0,0,0,,0,0,0,0,Breathing at surface & diving,"shoreline, tide rip",0,,1,,6:30:00,19:00:00,Whales no longer in area,No,Yes,,not noted,2 on net pens,emc,Not ENTERED,,,"herring, salmon"
1593,,,5/5/2013,,2013,14:45:00,15:00:00,Takatz,Not Noted,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,6,1,6,0,0,0,,0,0,0,0,Breathing at surface & diving,No Barrier,0,,1,,6:30:00,19:00:00,Whales no longer in area,No,Yes,750,not noted.  Whales no longer in area,not noted,emc,Not ENTERED,,,same as am
1559,,,5/6/2013,,2013,14:15:00,14:30:00,Takatz,jt,,,,Sunny,None,Breezy,0,0,0,,0,0,0,2,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding fish,emc,Not ENTERED,,,not noted
1594,,,5/6/2013,,2013,10:15:00,10:30:00,Takatz,jt,,,,Sunny,None,Breezy,0,0,0,,0,0,0,8,2,3,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding fish,emc,Not ENTERED,,,not noted
1560,,,5/7/2013,,2013,10:15:00,10:30:00,Takatz,jt,,,,Sunny,None,Breezy,0,0,0,,0,0,0,3,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,feeding,emc,Not ENTERED,,,not noted
1595,,,5/7/2013,,2013,14:15:00,14:30:00,Takatz,jt,,,,Sunny,None,Breezy,0,0,0,,0,0,0,7,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,fish morting,emc,Not ENTERED,,,not noted
1561,,,5/8/2013,,2013,10:30:00,10:45:00,Takatz,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on nets,emc,Not ENTERED,,,herring
1596,,,5/8/2013,,2013,14:30:00,14:45:00,Takatz,tb,,,,Sunny,None,No Wind,0,0,0,,0,1,0,12,2,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,herring
1562,,,5/9/2013,,2013,10:30:00,10:45:00,Takatz,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,3,2,0,0,0,0,,0,0,0,0,Other (describe in comments),Not noted,0,,2,,10:35:00,,Not Entered,Yes,Yes,,not noted,2 people on net pens,emc,Not ENTERED,,,herring
1597,,,5/9/2013,,2013,14:30:00,14:45:00,Takatz,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,13,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,herring
1563,,,5/10/2013,,2013,14:30:00,14:45:00,Takatz,Not Noted,,,,Sunny,None,No Wind,0,0,0,,0,0,0,6,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on net pens,emc,Not ENTERED,,,"salmon fry, herring, needlefish"
1598,,,5/10/2013,,2013,14:30:00,14:45:00,Takatz,mg,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 people working on the net pens,emc,Not ENTERED,,,none
1564,,,5/11/2013,,2013,14:45:00,15:00:00,Takatz,bb,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,4,1,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 working on net pens,emc,Not ENTERED,,,"herring, etc"
1599,,,5/11/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Overcast,Rain,No Wind,0,0,0,,0,1,0,6,0,2,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 working on pens,emc,Not ENTERED,,,herring etc
1565,,,5/12/2013,,2013,10:30:00,10:45:00,Takatz,mg,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,0,2,0,0,0,0,,0,1,0,0,"breathing at surface & diving, surface lunges","shoreline, bubbles, tide rip",0,,1,,19:00:00,10:20:00,Whales no longer in area,No,Yes,-520,not noted. Whales no longer in area,2 people working on net pens,emc,Not ENTERED,,,not noted
1566,,,5/12/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Overcast,Rain,Breezy,0,0,0,,0,2,0,6,0,4,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 on net pens,emc,Not ENTERED,,,"herring, etc"
1567,,,5/13/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Overcast,Rain,Breezy,0,2,0,,0,0,0,5,0,4,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,"herring, needlefish, candlefish, plankton etc"
1600,,,5/13/2013,,2013,10:30:00,10:45:00,Takatz,mg,,,,Overcast,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on net pens,emc,Not ENTERED,,,none
1601,,,5/14/2013,,2013,14:30:00,14:45:00,Takatz,mg,,,,Overcast,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,1,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on pens,emc,Not ENTERED,,,none
1568,,,5/15/2013,,2013,10:30:00,10:45:00,Takatz,tb,,,,Sunny,None,Breezy,0,0,0,,0,1,0,6,2,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,herring
1602,,,5/15/2013,,2013,14:30:00,14:45:00,Takatz,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,4,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,herring
1569,,,5/16/2013,,2013,10:30:00,10:45:00,Takatz,tb,,,,Partly Cloudy,None,No Wind,0,0,0,,0,1,0,6,4,0,0,0,0,,0,0,0,0,Breathing at surface & diving,No Barrier,0,,2,,10:35:00,11:00:00,Whales no longer in area,Yes,Yes,25,not noted.  Whales no longer in area,2 people on net pens,emc,Not ENTERED,,,herring
1603,,,5/16/2013,,2013,14:30:00,14:45:00,Takatz,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,6,0,2,0,0,0,,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,herring
1570,,,5/17/2013,,2013,10:30:00,10:45:00,Takatz,mg,,,,Partly Cloudy,None,Breezy,1,0,0,,0,0,0,3,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on pens,emc,Not ENTERED,,,none
1604,,,5/17/2013,,2013,14:30:00,14:45:00,Takatz,mg,,,,Overcast,None,Breezy,0,0,0,,0,0,0,2,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted.,2 people working pens,emc,Not ENTERED,,,none
1571,,,5/18/2013,,2013,10:30:00,10:45:00,Takatz,mg,,,,Partly Cloudy,None,No Wind,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,No Whales,Not noted,0,,0,,,,,,,,not noted,2 people working pens,emc,Not ENTERED,,,not noted
1605,,,5/18/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Sunny,None,Windy,0,0,0,,0,0,0,6,0,0,0,0,0,,0,0,0,0,"breathing at surface & diving, surface lunges","no Barrier, shoreline",1,,0,,6:30:00 PM,7:30:00 PM,Whales no longer in area,No,No,60,none. Whales no longer in area,2 on net pens,emc,Not ENTERED,,,none
1572,,,5/19/2013,,2013,10:30:00,10:45:00,Takatz,mg,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,"breathing at surface & diving, surface lunges, breaching","shoreline, net pens",3,,3,,6:00:00,8:00:00,Whales no longer in area,No/2 whales,Yes/1,,"pair came thorugh at 6 am fed near pens, looped the bay 2x and left at 8 am.  One other feeding on far shoreline-->arrived at 9:00 am still here",two people working pens,emc,Not ENTERED,,,not noted
1606,,,5/19/2013,,2013,14:30:00,14:45:00,Takatz,mg,,,,Sunny,None,Windy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,Breathing at surface & diving,"shoreline, net pens",1,,1,,9:00:00,15:00:00,Whales no longer in area,No,Yes/1,,same whale? (1) here from am. Whales no longer in area,two people working on pens,emc,Not ENTERED,,,not noted
1573,,,5/20/2013,,2013,10:30:00,10:45:00,Takatz,bb,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,6,0,0,0,0,0,,0,1,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people working on net pens,emc,Not ENTERED,,,"salmon fry, varius baitfish, plankton etc"
1607,,,5/20/2013,,2013,14:30:00,14:45:00,Takatz,Not Noted,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,same,emc,Not ENTERED,,,same as am
1574,,,5/21/2013,,2013,10:30:00,10:45:00,Takatz,mg,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,none,2 people workign pens,emc,Not ENTERED,,,none
1608,,,5/21/2013,,2013,14:30:00,14:45:00,Takatz,bb,,,,Sunny,None,Breezy,0,1,0,,0,0,0,4,0,6,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,baifish various
1575,,,5/22/2013,,2013,10:30:00,10:45:00,Takatz,tb,,,,Sunny,None,No Wind,0,0,0,,0,0,0,6,1,0,0,0,0,,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,not noted,2 people on net pens,emc,Not ENTERED,,,"chum, herring, coho"
1609,,,5/22/2013,,2013,14:30:00,14:45:00,Takatz,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,1,6,0,0,0,,0,0,0,0,Breathing at surface & diving,No Barrier,1,,1,,14:00:00,15:00:00,Whales no longer in area,No,Yes,60,not noted. Whales no longer in area,2 people on net pens,emc,Not ENTERED,,,"chum, coho, herring"
1576,,,5/23/2013,,2013,10:30:00,10:45:00,Takatz,tb,,,,Sunny,None,Breezy,0,0,0,,0,0,0,6,0,4,0,0,0,,0,0,0,0,Breathing at surface & diving,Net Pens,1,,0,,8:00:00,10:45:00,Whales no longer in area,No,Yes,165,not noted. Whales no longer in area,2 people on net pens,emc,Not ENTERED,,,"herring, hcum and coho"
1986,,,5/20/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Partly Cloudy,Rain,Breezy,0,5,0,,0,2,0,5,1,5,0,0,0,,0,0,1,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species in area were feeding,2 People working on net pens,KP,Not ENTERED,,,Baitfish
2002,,,5/20/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Partly Cloudy,Rain,Breezy,0,2,0,,0,0,0,5,1,6,0,0,0,,0,1,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species in area were feeding,2 people working on net pens,KP,Not ENTERED,,,Baitfish
1987,,,5/21/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Partly Cloudy,None,Breezy,0,5,0,,0,1,0,1,1,5,0,0,0,,0,0,0,0,Breathing at surface & diving,Shoreline,1,,0,,10:00:00,10:30:00,Whales no longer in area,Yes,Yes,30,"River otter was swimming, all other species were feeding",2 people working on net pens,KP,Not ENTERED,,,Not Entered
1988,,,5/21/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Partly Cloudy,None,Breezy,0,5,0,,0,0,0,0,1,5,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,species were feeding,2 people working on net pens,KP,Not ENTERED,,,Not Entered
1989,,,5/22/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,1,5,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"eagle was perched, sea birds were feeding",2 people working on net pens,KP,Not ENTERED,,,Baitfish
1990,,,5/22/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,0,0,,0,1,0,0,0,5,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"River otter was swimming, and the sea birds were feeding",2 people working on Net pens,KP,Not ENTERED,,,Baitfish
1876,,,5/23/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Sunny,Not ENTERED,Windy,0,1,0,,0,0,0,1,0,0,0,0,0,,0,1,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 people working on net pens,KP,Not ENTERED,,,Baitfish
2029,,,5/23/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,2,0,,0,1,0,1,1,10,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"River Otter was swimming, the Gull was flying, and other species were feeding.",2 people working on net pens,KP,Not ENTERED,,,Baitfish
1877,,,5/24/2014,,2014,14:00:00,14:15:00,Takatz,Not ENTERED,,,,Sunny,None,Breezy,0,1,0,,0,0,0,2,0,0,0,0,0,,1,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"gulls were flying, harbor seal was feeding",2 on net pens,KP,Not ENTERED,,,Baitfish
2003,,,5/24/2014,,2014,10:00:00,10:15:00,Takatz,BB,,,,Sunny,None,No Wind,0,3,0,,0,2,0,6,0,6,0,0,0,,0,2,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 people working on net pens,KP,Not ENTERED,,,Baitfish
1991,,,5/25/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,2,0,,0,0,0,0,0,5,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species feeding,2 on net pens,KP,Not ENTERED,,,Baitfish
1992,,,5/25/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,2,0,,0,0,0,0,0,5,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 working on Net Pens,KP,Not ENTERED,,,Baitfish
1878,,,5/26/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,5,0,,0,0,0,5,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 Working on Net Pens,KP,Not ENTERED,,,Baitfish
1993,,,5/26/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,5,0,,0,0,0,10,0,5,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 working on net pens,KP,Not ENTERED,,,Baitfish
1879,,,5/27/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Overcast,None,Breezy,0,3,0,,0,0,0,2,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 Working on Pens,KP,Not ENTERED,,,Baitfish
1880,,,5/27/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Overcast,None,Breezy,0,4,0,,0,1,0,0,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Seals were feeding, River otter was swimming",2 working on net pens,KP,Not ENTERED,,,Baitfish
1881,,,5/28/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Overcast,None,No Wind,0,3,0,,0,0,0,4,0,0,5,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Gulls were flying, fish and seals were feeding.",2 people working on net pens,KP,Not ENTERED,,,Baitfish
1882,,,5/28/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Overcast,None,No Wind,0,3,0,,0,0,0,5,0,0,10,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 working on net pens,KP,Not ENTERED,,,Baitfish
1883,,,5/29/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Overcast,None,No Wind,0,2,0,,0,0,0,2,1,0,5,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Eagle is flying, other species are feeding.",2 Working on net pens,KP,Not ENTERED,,,Baitfish
1884,,,5/29/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Overcast,None,Breezy,0,3,0,,0,0,0,0,0,0,5,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species feeding,2 People working on net pens,KP,Not ENTERED,,,Baitfish
1885,,,5/30/2014,,2014,10:00:00,10:00:00,Takatz,DB,,,,Overcast,Rain,Breezy,0,2,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Seals were feeding,2 people working on Net pens,KP,Not ENTERED,,,Baitfish
1886,,,5/30/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Not entered,2 people working on net pens,KP,Not ENTERED,,,Baitfish
1887,,,5/31/2014,,2014,10:00:00,10:15:00,Takatz,KM,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Not entered,2 people working on net pens,KP,Not ENTERED,,,Not enterd
1888,,,5/31/2014,,2014,14:00:00,14:15:00,Takatz,KM,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Not Entered,Working on Net pens,KP,Not ENTERED,,,Not enterd
1889,,,6/1/2014,,2014,10:00:00,10:15:00,Takatz,BL,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Not Entered,Feeding Chum,KP,Not ENTERED,,,Not Entered
1890,,,6/1/2014,,2014,14:00:00,14:15:00,Takatz,Not ENTERED,,,,Sunny,None,Breezy,0,1,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,Not ENTERED,"Shoreline, Net Pens",0,,0,,9:00:00 PM,10:00:00 PM,Observer no longer in area,No,No,60,Not Entered,Feeding Chum,KP,Not ENTERED,,,Not Entered
1944,,,6/2/2014,,2014,14:00:00,14:15:00,Takatz,DB,,,,Partly Cloudy,None,Breezy,0,0,0,,0,0,0,2,1,1,0,0,0,,0,0,0,0,Not ENTERED,"Shoreline, net pens",0,,0,,7:00:00 PM,3:00:00 AM,Whales no longer in area,No,No,-960,"Eagle was sitting, other birds were feeding.",2 feeding net pens,KP,Not ENTERED,,,Baitfish
1949,,,6/2/2014,,2014,10:00:00,10:00:00,Takatz,DB,,,,Partly Cloudy,None,Breezy,0,1,0,,0,0,0,0,1,2,0,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,Species were feeding,2 people working on net pens,KP,Not ENTERED,,,Baitfish
1959,,,6/3/2014,,2014,10:00:00,10:15:00,Takatz,BB,,,,Overcast,Rain,Breezy,0,0,0,,0,0,0,6,1,3,,Not ENTERED,Not ENTERED,,0,1,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Eagle was perched, Gulls were swimming, sea birds were feeding, and there were dolly vardens in the area.",2 Feeding Salmon,KP,Not ENTERED,,,"Fry, Plankton"
2004,,,6/3/2014,,2014,14:00:00,14:15:00,Takatz,BB,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,2,0,6,,Not ENTERED,Not ENTERED,,0,0,0,0,Not ENTERED,"Shoreline, Net Pens, Tide Rip",0,,0,,9:45:00 PM,4:00:00 AM,Whales no longer in area,No,No,-1065,"Gulls were flying, Sea birds were swimming, dolly vardins were in the area.",2 feeding salmon fry,KP,Not ENTERED,,,"Fry, Plankton"
1891,,,6/4/2014,,2014,14:00:00,14:15:00,Takatz,BB,,,,Sunny,None,No Wind,0,0,0,,0,0,0,0,0,0,,Not ENTERED,Not ENTERED,,0,0,0,1,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Dollys, Rock Fish",2 people feeding salmon,KP,Not ENTERED,,,"Fry, Plankton"
1950,,,6/4/2014,,2014,10:00:00,,Takatz,BB,,,,Partly Cloudy,None,No Wind,0,3,0,,0,0,0,6,0,2,,Not ENTERED,Not ENTERED,,0,0,0,1,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Species feeding, Dolly vardin, and Rock Fish.",2 feeding salmon fry,KP,Not ENTERED,,,"Fry, Plankton"
1892,,,6/5/2014,,2014,10:00:00,10:15:00,Takatz,DB,,,,Sunny,None,Breezy,0,0,0,,0,0,0,0,1,0,40,0,0,,0,0,0,0,Not ENTERED,Not ENTERED,0,,0,,,,,,,,"Eagle was perching, Fish were feeding.",2 people working on net pens,KP,Not ENTERED,,,Not Entered
